Ensembl	pval	protein
ENSP00000480556	1	9606.ENSP00000480556
ENSP00000442515	1	9606.ENSP00000442515
ENSP00000258494	1	9606.ENSP00000258494
ENSP00000267119	1	9606.ENSP00000267119
ENSP00000479069	1	9606.ENSP00000479069
ENSP00000242067	1	9606.ENSP00000242067
ENSP00000357315	1	9606.ENSP00000357315
ENSP00000299314	1	9606.ENSP00000299314
ENSP00000391227	1	9606.ENSP00000391227
ENSP00000338728	1	9606.ENSP00000338728
ENSP00000410269	1	9606.ENSP00000410269
ENSP00000409016	1	9606.ENSP00000409016
ENSP00000360727	1	9606.ENSP00000360727
ENSP00000359386	1	9606.ENSP00000359386
ENSP00000315915	1	9606.ENSP00000315915
ENSP00000445806	1	9606.ENSP00000445806
ENSP00000238875	1	9606.ENSP00000238875
ENSP00000308149	1	9606.ENSP00000308149
ENSP00000423567	1	9606.ENSP00000423567
ENSP00000368720	1	9606.ENSP00000368720
ENSP00000344749	1	9606.ENSP00000344749
ENSP00000325895	1	9606.ENSP00000325895
ENSP00000334223	1	9606.ENSP00000334223
ENSP00000366942	1	9606.ENSP00000366942
ENSP00000361932	1	9606.ENSP00000361932
ENSP00000421686	1	9606.ENSP00000421686
ENSP00000342411	1	9606.ENSP00000342411
ENSP00000423541	1	9606.ENSP00000423541
ENSP00000360690	1	9606.ENSP00000360690
ENSP00000352299	1	9606.ENSP00000352299
ENSP00000421915	1	9606.ENSP00000421915
ENSP00000423313	1	9606.ENSP00000423313
ENSP00000322716	1	9606.ENSP00000322716
ENSP00000420180	1	9606.ENSP00000420180
ENSP00000361791	1	9606.ENSP00000361791
ENSP00000398106	1	9606.ENSP00000398106
ENSP00000419395	1	9606.ENSP00000419395
ENSP00000378710	1	9606.ENSP00000378710
ENSP00000447651	1	9606.ENSP00000447651
ENSP00000233623	1	9606.ENSP00000233623
ENSP00000326879	1	9606.ENSP00000326879
ENSP00000342015	1	9606.ENSP00000342015
ENSP00000310593	1	9606.ENSP00000310593
ENSP00000334379	1	9606.ENSP00000334379
ENSP00000368109	1	9606.ENSP00000368109
ENSP00000416696	1	9606.ENSP00000416696
ENSP00000376608	1	9606.ENSP00000376608
ENSP00000305899	1	9606.ENSP00000305899
ENSP00000265299	1	9606.ENSP00000265299
ENSP00000281187	1	9606.ENSP00000281187
ENSP00000413100	1	9606.ENSP00000413100
ENSP00000422626	1	9606.ENSP00000422626
ENSP00000442304	1	9606.ENSP00000442304
ENSP00000371362	1	9606.ENSP00000371362
ENSP00000357645	1	9606.ENSP00000357645
ENSP00000306627	1	9606.ENSP00000306627
ENSP00000377197	1	9606.ENSP00000377197
ENSP00000354888	1	9606.ENSP00000354888
ENSP00000393222	1	9606.ENSP00000393222
ENSP00000385885	1	9606.ENSP00000385885
ENSP00000380679	1	9606.ENSP00000380679
ENSP00000413632	1	9606.ENSP00000413632
ENSP00000313243	1	9606.ENSP00000313243
ENSP00000381666	1	9606.ENSP00000381666
ENSP00000403293	1	9606.ENSP00000403293
ENSP00000479130	1	9606.ENSP00000479130
ENSP00000386543	1	9606.ENSP00000386543
ENSP00000363459	1	9606.ENSP00000363459
ENSP00000376458	1	9606.ENSP00000376458
ENSP00000386538	1	9606.ENSP00000386538
ENSP00000387100	1	9606.ENSP00000387100
ENSP00000409126	1	9606.ENSP00000409126
ENSP00000442291	1	9606.ENSP00000442291
ENSP00000362841	1	9606.ENSP00000362841
ENSP00000345988	1	9606.ENSP00000345988
ENSP00000346560	1	9606.ENSP00000346560
ENSP00000205214	1	9606.ENSP00000205214
ENSP00000452037	1	9606.ENSP00000452037
ENSP00000368758	1	9606.ENSP00000368758
ENSP00000264183	1	9606.ENSP00000264183
ENSP00000229238	1	9606.ENSP00000229238
ENSP00000349891	1	9606.ENSP00000349891
ENSP00000365606	1	9606.ENSP00000365606
ENSP00000366608	1	9606.ENSP00000366608
ENSP00000376553	1	9606.ENSP00000376553
ENSP00000445868	1	9606.ENSP00000445868
ENSP00000299432	1	9606.ENSP00000299432
ENSP00000291458	1	9606.ENSP00000291458
ENSP00000253928	1	9606.ENSP00000253928
ENSP00000483936	1	9606.ENSP00000483936
ENSP00000359411	1	9606.ENSP00000359411
ENSP00000255136	1	9606.ENSP00000255136
ENSP00000326846	1	9606.ENSP00000326846
ENSP00000486687	1	9606.ENSP00000486687
ENSP00000370896	1	9606.ENSP00000370896
ENSP00000349087	1	9606.ENSP00000349087
ENSP00000386563	1	9606.ENSP00000386563
ENSP00000481859	1	9606.ENSP00000481859
ENSP00000300952	1	9606.ENSP00000300952
ENSP00000368503	1	9606.ENSP00000368503
ENSP00000294964	1	9606.ENSP00000294964
ENSP00000434849	1	9606.ENSP00000434849
ENSP00000451812	1	9606.ENSP00000451812
ENSP00000295049	1	9606.ENSP00000295049
ENSP00000382777	1	9606.ENSP00000382777
ENSP00000380734	1	9606.ENSP00000380734
ENSP00000258484	1	9606.ENSP00000258484
ENSP00000260526	1	9606.ENSP00000260526
ENSP00000320849	1	9606.ENSP00000320849
ENSP00000343248	1	9606.ENSP00000343248
ENSP00000280154	1	9606.ENSP00000280154
ENSP00000411242	1	9606.ENSP00000411242
ENSP00000421489	1	9606.ENSP00000421489
ENSP00000357622	1	9606.ENSP00000357622
ENSP00000264409	1	9606.ENSP00000264409
ENSP00000390932	1	9606.ENSP00000390932
ENSP00000373657	1	9606.ENSP00000373657
ENSP00000465894	1	9606.ENSP00000465894
ENSP00000238721	1	9606.ENSP00000238721
ENSP00000435550	1	9606.ENSP00000435550
ENSP00000278483	1	9606.ENSP00000278483
ENSP00000243045	1	9606.ENSP00000243045
ENSP00000356230	1	9606.ENSP00000356230
ENSP00000284767	1	9606.ENSP00000284767
ENSP00000499131	1	9606.ENSP00000499131
ENSP00000358120	1	9606.ENSP00000358120
ENSP00000434776	1	9606.ENSP00000434776
ENSP00000278353	1	9606.ENSP00000278353
ENSP00000308622	1	9606.ENSP00000308622
ENSP00000312981	1	9606.ENSP00000312981
ENSP00000331682	1	9606.ENSP00000331682
ENSP00000497280	1	9606.ENSP00000497280
ENSP00000373354	1	9606.ENSP00000373354
ENSP00000329858	1	9606.ENSP00000329858
ENSP00000494384	1	9606.ENSP00000494384
ENSP00000257787	1	9606.ENSP00000257787
ENSP00000276590	1	9606.ENSP00000276590
ENSP00000220966	1	9606.ENSP00000220966
ENSP00000238156	1	9606.ENSP00000238156
ENSP00000300976	1	9606.ENSP00000300976
ENSP00000381652	1	9606.ENSP00000381652
ENSP00000387146	1	9606.ENSP00000387146
ENSP00000362146	1	9606.ENSP00000362146
ENSP00000424191	1	9606.ENSP00000424191
ENSP00000365830	1	9606.ENSP00000365830
ENSP00000378733	1	9606.ENSP00000378733
ENSP00000303028	1	9606.ENSP00000303028
ENSP00000400513	1	9606.ENSP00000400513
ENSP00000331411	1	9606.ENSP00000331411
ENSP00000377170	1	9606.ENSP00000377170
ENSP00000315383	1	9606.ENSP00000315383
ENSP00000442400	1	9606.ENSP00000442400
ENSP00000490038	1	9606.ENSP00000490038
ENSP00000331369	1	9606.ENSP00000331369
ENSP00000402661	1	9606.ENSP00000402661
ENSP00000487041	1	9606.ENSP00000487041
ENSP00000305193	1	9606.ENSP00000305193
ENSP00000263663	1	9606.ENSP00000263663
ENSP00000384198	1	9606.ENSP00000384198
ENSP00000386609	1	9606.ENSP00000386609
ENSP00000416706	1	9606.ENSP00000416706
ENSP00000365477	1	9606.ENSP00000365477
ENSP00000469836	1	9606.ENSP00000469836
ENSP00000385118	1	9606.ENSP00000385118
ENSP00000385357	1	9606.ENSP00000385357
ENSP00000250454	1	9606.ENSP00000250454
ENSP00000376647	1	9606.ENSP00000376647
ENSP00000423014	1	9606.ENSP00000423014
ENSP00000370345	1	9606.ENSP00000370345
ENSP00000404705	1	9606.ENSP00000404705
ENSP00000353646	1	9606.ENSP00000353646
ENSP00000356814	1	9606.ENSP00000356814
ENSP00000410862	1	9606.ENSP00000410862
ENSP00000433712	1	9606.ENSP00000433712
ENSP00000433126	1	9606.ENSP00000433126
ENSP00000403453	1	9606.ENSP00000403453
ENSP00000372201	1	9606.ENSP00000372201
ENSP00000343435	1	9606.ENSP00000343435
ENSP00000266483	1	9606.ENSP00000266483
ENSP00000363873	1	9606.ENSP00000363873
ENSP00000367564	1	9606.ENSP00000367564
ENSP00000428137	1	9606.ENSP00000428137
ENSP00000418668	1	9606.ENSP00000418668
ENSP00000398401	1	9606.ENSP00000398401
ENSP00000340796	1	9606.ENSP00000340796
ENSP00000386807	1	9606.ENSP00000386807
ENSP00000399392	1	9606.ENSP00000399392
ENSP00000275820	1	9606.ENSP00000275820
ENSP00000412999	1	9606.ENSP00000412999
ENSP00000344989	1	9606.ENSP00000344989
ENSP00000377370	1	9606.ENSP00000377370
ENSP00000223215	1	9606.ENSP00000223215
ENSP00000469591	1	9606.ENSP00000469591
ENSP00000366070	1	9606.ENSP00000366070
ENSP00000239666	1	9606.ENSP00000239666
ENSP00000357308	1	9606.ENSP00000357308
ENSP00000364858	1	9606.ENSP00000364858
ENSP00000371451	1	9606.ENSP00000371451
ENSP00000263753	1	9606.ENSP00000263753
ENSP00000465589	1	9606.ENSP00000465589
ENSP00000392511	1	9606.ENSP00000392511
ENSP00000264159	1	9606.ENSP00000264159
ENSP00000269214	1	9606.ENSP00000269214
ENSP00000331927	1	9606.ENSP00000331927
ENSP00000367193	1	9606.ENSP00000367193
ENSP00000370522	1	9606.ENSP00000370522
ENSP00000320219	1	9606.ENSP00000320219
ENSP00000333395	1	9606.ENSP00000333395
ENSP00000372410	1	9606.ENSP00000372410
ENSP00000333358	1	9606.ENSP00000333358
ENSP00000416707	1	9606.ENSP00000416707
ENSP00000328016	1	9606.ENSP00000328016
ENSP00000378624	1	9606.ENSP00000378624
ENSP00000415203	1	9606.ENSP00000415203
ENSP00000398637	1	9606.ENSP00000398637
ENSP00000468980	1	9606.ENSP00000468980
ENSP00000437775	1	9606.ENSP00000437775
ENSP00000446054	1	9606.ENSP00000446054
ENSP00000361868	1	9606.ENSP00000361868
ENSP00000361765	1	9606.ENSP00000361765
ENSP00000361998	1	9606.ENSP00000361998
ENSP00000404304	1	9606.ENSP00000404304
ENSP00000377390	1	9606.ENSP00000377390
ENSP00000364404	1	9606.ENSP00000364404
ENSP00000333836	1	9606.ENSP00000333836
ENSP00000389998	1	9606.ENSP00000389998
ENSP00000382815	1	9606.ENSP00000382815
ENSP00000424798	1	9606.ENSP00000424798
ENSP00000273375	1	9606.ENSP00000273375
ENSP00000370607	1	9606.ENSP00000370607
ENSP00000351631	1	9606.ENSP00000351631
ENSP00000288532	1	9606.ENSP00000288532
ENSP00000302913	1	9606.ENSP00000302913
ENSP00000334501	1	9606.ENSP00000334501
ENSP00000488668	1	9606.ENSP00000488668
ENSP00000476792	1	9606.ENSP00000476792
ENSP00000363533	1	9606.ENSP00000363533
ENSP00000386146	1	9606.ENSP00000386146
ENSP00000333018	1	9606.ENSP00000333018
ENSP00000310120	1	9606.ENSP00000310120
ENSP00000267750	1	9606.ENSP00000267750
ENSP00000477502	1	9606.ENSP00000477502
ENSP00000456218	1	9606.ENSP00000456218
ENSP00000322469	1	9606.ENSP00000322469
ENSP00000357829	1	9606.ENSP00000357829
ENSP00000492892	1	9606.ENSP00000492892
ENSP00000446460	1	9606.ENSP00000446460
ENSP00000308926	1	9606.ENSP00000308926
ENSP00000498251	1	9606.ENSP00000498251
ENSP00000341803	1	9606.ENSP00000341803
ENSP00000340900	1	9606.ENSP00000340900
ENSP00000364110	1	9606.ENSP00000364110
ENSP00000370377	1	9606.ENSP00000370377
ENSP00000259351	1	9606.ENSP00000259351
ENSP00000368920	1	9606.ENSP00000368920
ENSP00000392353	1	9606.ENSP00000392353
ENSP00000254029	1	9606.ENSP00000254029
ENSP00000491427	1	9606.ENSP00000491427
ENSP00000276202	1	9606.ENSP00000276202
ENSP00000384334	1	9606.ENSP00000384334
ENSP00000404232	1	9606.ENSP00000404232
ENSP00000364003	1	9606.ENSP00000364003
ENSP00000361522	1	9606.ENSP00000361522
ENSP00000355574	1	9606.ENSP00000355574
ENSP00000483312	1	9606.ENSP00000483312
ENSP00000435365	1	9606.ENSP00000435365
ENSP00000365782	1	9606.ENSP00000365782
ENSP00000353295	1	9606.ENSP00000353295
ENSP00000244571	1	9606.ENSP00000244571
ENSP00000362392	1	9606.ENSP00000362392
ENSP00000362381	1	9606.ENSP00000362381
ENSP00000495726	1	9606.ENSP00000495726
ENSP00000360822	1	9606.ENSP00000360822
ENSP00000361345	1	9606.ENSP00000361345
ENSP00000365200	1	9606.ENSP00000365200
ENSP00000345797	1	9606.ENSP00000345797
ENSP00000492795	1	9606.ENSP00000492795
ENSP00000479494	1	9606.ENSP00000479494
ENSP00000378881	1	9606.ENSP00000378881
ENSP00000393835	1	9606.ENSP00000393835
ENSP00000360107	1	9606.ENSP00000360107
ENSP00000364398	1	9606.ENSP00000364398
ENSP00000385836	1	9606.ENSP00000385836
ENSP00000237163	1	9606.ENSP00000237163
ENSP00000360379	1	9606.ENSP00000360379
ENSP00000352849	1	9606.ENSP00000352849
ENSP00000235332	1	9606.ENSP00000235332
ENSP00000344071	1	9606.ENSP00000344071
ENSP00000279024	1	9606.ENSP00000279024
ENSP00000362139	1	9606.ENSP00000362139
ENSP00000268281	1	9606.ENSP00000268281
ENSP00000271857	1	9606.ENSP00000271857
ENSP00000383115	1	9606.ENSP00000383115
ENSP00000304670	1	9606.ENSP00000304670
ENSP00000345716	1	9606.ENSP00000345716
ENSP00000378476	1	9606.ENSP00000378476
ENSP00000325018	1	9606.ENSP00000325018
ENSP00000483228	1	9606.ENSP00000483228
ENSP00000335628	1	9606.ENSP00000335628
ENSP00000376139	1	9606.ENSP00000376139
ENSP00000262139	1	9606.ENSP00000262139
ENSP00000373206	1	9606.ENSP00000373206
ENSP00000360538	1	9606.ENSP00000360538
ENSP00000317224	1	9606.ENSP00000317224
ENSP00000216807	1	9606.ENSP00000216807
ENSP00000428612	1	9606.ENSP00000428612
ENSP00000055682	1	9606.ENSP00000055682
ENSP00000347916	1	9606.ENSP00000347916
ENSP00000403925	1	9606.ENSP00000403925
ENSP00000411010	1	9606.ENSP00000411010
ENSP00000342609	1	9606.ENSP00000342609
ENSP00000445831	1	9606.ENSP00000445831
ENSP00000366953	1	9606.ENSP00000366953
ENSP00000247992	1	9606.ENSP00000247992
ENSP00000322609	1	9606.ENSP00000322609
ENSP00000355486	1	9606.ENSP00000355486
ENSP00000371842	1	9606.ENSP00000371842
ENSP00000398597	1	9606.ENSP00000398597
ENSP00000265732	1	9606.ENSP00000265732
ENSP00000298910	1	9606.ENSP00000298910
ENSP00000417659	1	9606.ENSP00000417659
ENSP00000344503	1	9606.ENSP00000344503
ENSP00000293604	1	9606.ENSP00000293604
ENSP00000327832	1	9606.ENSP00000327832
ENSP00000314157	1	9606.ENSP00000314157
ENSP00000364493	1	9606.ENSP00000364493
ENSP00000361658	1	9606.ENSP00000361658
ENSP00000351669	1	9606.ENSP00000351669
ENSP00000415517	1	9606.ENSP00000415517
ENSP00000372724	1	9606.ENSP00000372724
ENSP00000365473	1	9606.ENSP00000365473
ENSP00000403039	1	9606.ENSP00000403039
ENSP00000441000	1	9606.ENSP00000441000
ENSP00000414022	1	9606.ENSP00000414022
ENSP00000311218	1	9606.ENSP00000311218
ENSP00000356375	1	9606.ENSP00000356375
ENSP00000429168	1	9606.ENSP00000429168
ENSP00000496876	1	9606.ENSP00000496876
ENSP00000355500	1	9606.ENSP00000355500
ENSP00000363458	1	9606.ENSP00000363458
ENSP00000356156	1	9606.ENSP00000356156
ENSP00000361095	1	9606.ENSP00000361095
ENSP00000287859	1	9606.ENSP00000287859
ENSP00000344828	1	9606.ENSP00000344828
ENSP00000298532	1	9606.ENSP00000298532
ENSP00000360803	1	9606.ENSP00000360803
ENSP00000366934	1	9606.ENSP00000366934
ENSP00000444411	1	9606.ENSP00000444411
ENSP00000394546	1	9606.ENSP00000394546
ENSP00000434602	1	9606.ENSP00000434602
ENSP00000357474	1	9606.ENSP00000357474
ENSP00000290583	1	9606.ENSP00000290583
ENSP00000457168	1	9606.ENSP00000457168
ENSP00000364561	1	9606.ENSP00000364561
ENSP00000367792	1	9606.ENSP00000367792
ENSP00000446335	1	9606.ENSP00000446335
ENSP00000367595	1	9606.ENSP00000367595
ENSP00000360642	1	9606.ENSP00000360642
ENSP00000356912	1	9606.ENSP00000356912
ENSP00000271234	1	9606.ENSP00000271234
ENSP00000407763	1	9606.ENSP00000407763
ENSP00000304078	1	9606.ENSP00000304078
ENSP00000341368	1	9606.ENSP00000341368
ENSP00000363339	1	9606.ENSP00000363339
ENSP00000358549	1	9606.ENSP00000358549
ENSP00000357804	1	9606.ENSP00000357804
ENSP00000359655	1	9606.ENSP00000359655
ENSP00000416158	1	9606.ENSP00000416158
ENSP00000359018	1	9606.ENSP00000359018
ENSP00000353557	1	9606.ENSP00000353557
ENSP00000361664	1	9606.ENSP00000361664
ENSP00000330460	1	9606.ENSP00000330460
ENSP00000242848	1	9606.ENSP00000242848
ENSP00000357591	1	9606.ENSP00000357591
ENSP00000354812	1	9606.ENSP00000354812
ENSP00000363268	1	9606.ENSP00000363268
ENSP00000364261	1	9606.ENSP00000364261
ENSP00000359050	1	9606.ENSP00000359050
ENSP00000306410	1	9606.ENSP00000306410
ENSP00000337907	1	9606.ENSP00000337907
ENSP00000259746	1	9606.ENSP00000259746
ENSP00000358778	1	9606.ENSP00000358778
ENSP00000361608	1	9606.ENSP00000361608
ENSP00000355672	1	9606.ENSP00000355672
ENSP00000355675	1	9606.ENSP00000355675
ENSP00000361245	1	9606.ENSP00000361245
ENSP00000361929	1	9606.ENSP00000361929
ENSP00000343871	1	9606.ENSP00000343871
ENSP00000409594	1	9606.ENSP00000409594
ENSP00000266066	1	9606.ENSP00000266066
ENSP00000364403	1	9606.ENSP00000364403
ENSP00000368737	1	9606.ENSP00000368737
ENSP00000387435	1	9606.ENSP00000387435
ENSP00000358965	1	9606.ENSP00000358965
ENSP00000321826	1	9606.ENSP00000321826
ENSP00000497154	1	9606.ENSP00000497154
ENSP00000356470	1	9606.ENSP00000356470
ENSP00000435373	1	9606.ENSP00000435373
ENSP00000365637	1	9606.ENSP00000365637
ENSP00000338013	1	9606.ENSP00000338013
ENSP00000379709	1	9606.ENSP00000379709
ENSP00000411268	1	9606.ENSP00000411268
ENSP00000374183	1	9606.ENSP00000374183
ENSP00000344129	1	9606.ENSP00000344129
ENSP00000373404	1	9606.ENSP00000373404
ENSP00000358718	1	9606.ENSP00000358718
ENSP00000359660	1	9606.ENSP00000359660
ENSP00000358886	1	9606.ENSP00000358886
ENSP00000355114	1	9606.ENSP00000355114
ENSP00000354039	1	9606.ENSP00000354039
ENSP00000365601	1	9606.ENSP00000365601
ENSP00000355735	1	9606.ENSP00000355735
ENSP00000483946	1	9606.ENSP00000483946
ENSP00000365522	1	9606.ENSP00000365522
ENSP00000360411	1	9606.ENSP00000360411
ENSP00000475216	1	9606.ENSP00000475216
ENSP00000334187	1	9606.ENSP00000334187
ENSP00000384433	1	9606.ENSP00000384433
ENSP00000329137	1	9606.ENSP00000329137
ENSP00000359333	1	9606.ENSP00000359333
ENSP00000419901	1	9606.ENSP00000419901
ENSP00000356737	1	9606.ENSP00000356737
ENSP00000342499	1	9606.ENSP00000342499
ENSP00000499371	1	9606.ENSP00000499371
ENSP00000349274	1	9606.ENSP00000349274
ENSP00000365049	1	9606.ENSP00000365049
ENSP00000359052	1	9606.ENSP00000359052
ENSP00000359049	1	9606.ENSP00000359049
ENSP00000483408	1	9606.ENSP00000483408
ENSP00000361569	1	9606.ENSP00000361569
ENSP00000500094	1	9606.ENSP00000500094
ENSP00000362187	1	9606.ENSP00000362187
ENSP00000373399	1	9606.ENSP00000373399
ENSP00000288065	1	9606.ENSP00000288065
ENSP00000346829	1	9606.ENSP00000346829
ENSP00000343377	1	9606.ENSP00000343377
ENSP00000445001	1	9606.ENSP00000445001
ENSP00000343890	1	9606.ENSP00000343890
ENSP00000357768	1	9606.ENSP00000357768
ENSP00000360323	1	9606.ENSP00000360323
ENSP00000478609	1	9606.ENSP00000478609
ENSP00000357052	1	9606.ENSP00000357052
ENSP00000381949	1	9606.ENSP00000381949
ENSP00000257177	1	9606.ENSP00000257177
ENSP00000412292	1	9606.ENSP00000412292
ENSP00000385215	1	9606.ENSP00000385215
ENSP00000445043	1	9606.ENSP00000445043
ENSP00000337623	1	9606.ENSP00000337623
ENSP00000376992	1	9606.ENSP00000376992
ENSP00000460964	1	9606.ENSP00000460964
ENSP00000364579	1	9606.ENSP00000364579
ENSP00000356674	1	9606.ENSP00000356674
ENSP00000356669	1	9606.ENSP00000356669
ENSP00000359464	1	9606.ENSP00000359464
ENSP00000360958	1	9606.ENSP00000360958
ENSP00000304604	1	9606.ENSP00000304604
ENSP00000410186	1	9606.ENSP00000410186
ENSP00000355583	1	9606.ENSP00000355583
ENSP00000259750	1	9606.ENSP00000259750
ENSP00000348215	1	9606.ENSP00000348215
ENSP00000229554	1	9606.ENSP00000229554
ENSP00000326022	1	9606.ENSP00000326022
ENSP00000417748	1	9606.ENSP00000417748
ENSP00000252032	1	9606.ENSP00000252032
ENSP00000396857	1	9606.ENSP00000396857
ENSP00000499501	1	9606.ENSP00000499501
ENSP00000367346	1	9606.ENSP00000367346
ENSP00000373575	1	9606.ENSP00000373575
ENSP00000434570	1	9606.ENSP00000434570
ENSP00000500934	1	9606.ENSP00000500934
ENSP00000387941	1	9606.ENSP00000387941
ENSP00000326858	1	9606.ENSP00000326858
ENSP00000237275	1	9606.ENSP00000237275
ENSP00000362442	1	9606.ENSP00000362442
ENSP00000374328	1	9606.ENSP00000374328
ENSP00000356444	1	9606.ENSP00000356444
ENSP00000369636	1	9606.ENSP00000369636
ENSP00000356733	1	9606.ENSP00000356733
ENSP00000362255	1	9606.ENSP00000362255
ENSP00000294543	1	9606.ENSP00000294543
ENSP00000363123	1	9606.ENSP00000363123
ENSP00000325562	1	9606.ENSP00000325562
ENSP00000363530	1	9606.ENSP00000363530
ENSP00000478104	1	9606.ENSP00000478104
ENSP00000331845	1	9606.ENSP00000331845
ENSP00000356780	1	9606.ENSP00000356780
ENSP00000329102	1	9606.ENSP00000329102
ENSP00000356096	1	9606.ENSP00000356096
ENSP00000482540	1	9606.ENSP00000482540
ENSP00000477695	1	9606.ENSP00000477695
ENSP00000364691	1	9606.ENSP00000364691
ENSP00000311447	1	9606.ENSP00000311447
ENSP00000385610	1	9606.ENSP00000385610
ENSP00000401023	1	9606.ENSP00000401023
ENSP00000368688	1	9606.ENSP00000368688
ENSP00000443292	1	9606.ENSP00000443292
ENSP00000379808	1	9606.ENSP00000379808
ENSP00000331691	1	9606.ENSP00000331691
ENSP00000222145	1	9606.ENSP00000222145
ENSP00000366628	1	9606.ENSP00000366628
ENSP00000334037	1	9606.ENSP00000334037
ENSP00000480157	1	9606.ENSP00000480157
ENSP00000243326	1	9606.ENSP00000243326
ENSP00000401435	1	9606.ENSP00000401435
ENSP00000470381	1	9606.ENSP00000470381
ENSP00000362136	1	9606.ENSP00000362136
ENSP00000358810	1	9606.ENSP00000358810
ENSP00000366240	1	9606.ENSP00000366240
ENSP00000455507	1	9606.ENSP00000455507
ENSP00000365550	1	9606.ENSP00000365550
ENSP00000371116	1	9606.ENSP00000371116
ENSP00000356579	1	9606.ENSP00000356579
ENSP00000355731	1	9606.ENSP00000355731
ENSP00000346404	1	9606.ENSP00000346404
ENSP00000358064	1	9606.ENSP00000358064
ENSP00000480221	1	9606.ENSP00000480221
ENSP00000365253	1	9606.ENSP00000365253
ENSP00000347548	1	9606.ENSP00000347548
ENSP00000344782	1	9606.ENSP00000344782
ENSP00000355929	1	9606.ENSP00000355929
ENSP00000356951	1	9606.ENSP00000356951
ENSP00000383505	1	9606.ENSP00000383505
ENSP00000359042	1	9606.ENSP00000359042
ENSP00000422496	1	9606.ENSP00000422496
ENSP00000373772	1	9606.ENSP00000373772
ENSP00000363557	1	9606.ENSP00000363557
ENSP00000438468	1	9606.ENSP00000438468
ENSP00000485628	1	9606.ENSP00000485628
ENSP00000358363	1	9606.ENSP00000358363
ENSP00000357547	1	9606.ENSP00000357547
ENSP00000357511	1	9606.ENSP00000357511
ENSP00000290039	1	9606.ENSP00000290039
ENSP00000354964	1	9606.ENSP00000354964
ENSP00000367356	1	9606.ENSP00000367356
ENSP00000360757	1	9606.ENSP00000360757
ENSP00000380353	1	9606.ENSP00000380353
ENSP00000325091	1	9606.ENSP00000325091
ENSP00000355480	1	9606.ENSP00000355480
ENSP00000359505	1	9606.ENSP00000359505
ENSP00000365395	1	9606.ENSP00000365395
ENSP00000366637	1	9606.ENSP00000366637
ENSP00000274695	1	9606.ENSP00000274695
ENSP00000367459	1	9606.ENSP00000367459
ENSP00000361580	1	9606.ENSP00000361580
ENSP00000278070	1	9606.ENSP00000278070
ENSP00000418734	1	9606.ENSP00000418734
