ids	values
9606.ENSP00000253861	0.3497963
9606.ENSP00000221665	0.34982857
9606.ENSP00000352162	0.34990594
9606.ENSP00000472959	0.34991354
9606.ENSP00000294168	0.34992263
9606.ENSP00000358718	0.3499331
9606.ENSP00000371000	0.34994066
9606.ENSP00000261667	0.3500007
9606.ENSP00000343081	0.35004264
9606.ENSP00000381613	0.35005304
9606.ENSP00000233596	0.35006094
9606.ENSP00000306425	0.35006195
9606.ENSP00000263655	0.35006434
9606.ENSP00000393847	0.35022542
9606.ENSP00000308772	0.35029045
9606.ENSP00000322801	0.35037535
9606.ENSP00000319464	0.35042712
9606.ENSP00000013807	0.35043323
9606.ENSP00000333887	0.3504698
9606.ENSP00000361867	0.3504892
9606.ENSP00000256538	0.35050234
9606.ENSP00000469248	0.35061
9606.ENSP00000344129	0.3506688
9606.ENSP00000348527	0.3506869
9606.ENSP00000383089	0.3506951
9606.ENSP00000289528	0.35078043
9606.ENSP00000272645	0.35081
9606.ENSP00000373404	0.3509435
9606.ENSP00000361949	0.35097486
9606.ENSP00000369538	0.3510173
9606.ENSP00000356702	0.35103476
9606.ENSP00000373331	0.3510506
9606.ENSP00000262584	0.35115176
9606.ENSP00000495530	0.3512386
9606.ENSP00000411584	0.35127753
9606.ENSP00000376297	0.35130018
9606.ENSP00000313423	0.35134894
9606.ENSP00000342015	0.35135776
9606.ENSP00000269886	0.35137936
9606.ENSP00000492671	0.35138324
9606.ENSP00000419313	0.35139975
9606.ENSP00000362144	0.35144112
9606.ENSP00000389715	0.35145012
9606.ENSP00000324302	0.35151902
9606.ENSP00000385021	0.35159704
9606.ENSP00000290866	0.3516192
9606.ENSP00000316416	0.35182434
9606.ENSP00000374205	0.35182667
9606.ENSP00000267814	0.35187766
9606.ENSP00000329170	0.3519246
9606.ENSP00000296921	0.3519364
9606.ENSP00000337632	0.35202438
9606.ENSP00000454407	0.35205254
9606.ENSP00000328364	0.35207912
9606.ENSP00000434729	0.35209423
9606.ENSP00000328698	0.35212007
9606.ENSP00000263372	0.3521218
9606.ENSP00000328998	0.35227928
9606.ENSP00000356395	0.35228285
9606.ENSP00000501245	0.35234296
9606.ENSP00000433999	0.35236382
9606.ENSP00000253362	0.3523641
9606.ENSP00000351022	0.35244912
9606.ENSP00000007414	0.35256547
9606.ENSP00000310661	0.35256782
9606.ENSP00000352642	0.3525942
9606.ENSP00000355431	0.35266542
9606.ENSP00000279227	0.35267362
9606.ENSP00000438863	0.35278192
9606.ENSP00000304769	0.3527922
9606.ENSP00000495564	0.35282916
9606.ENSP00000351856	0.35285035
9606.ENSP00000394720	0.35290492
9606.ENSP00000282272	0.35291627
9606.ENSP00000363117	0.35298508
9606.ENSP00000349669	0.3530698
9606.ENSP00000358997	0.35318
9606.ENSP00000499211	0.353252
9606.ENSP00000319141	0.353351
9606.ENSP00000384950	0.35335174
9606.ENSP00000465517	0.35336944
9606.ENSP00000450567	0.35341716
9606.ENSP00000243298	0.35343
9606.ENSP00000459028	0.3534303
9606.ENSP00000297991	0.3534622
9606.ENSP00000380037	0.35346583
9606.ENSP00000278671	0.35348687
9606.ENSP00000280605	0.35348928
9606.ENSP00000315371	0.35355553
9606.ENSP00000354532	0.3535654
9606.ENSP00000331211	0.3535661
9606.ENSP00000499021	0.3535837
9606.ENSP00000481465	0.35359812
9606.ENSP00000354560	0.35363433
9606.ENSP00000268616	0.35365772
9606.ENSP00000367220	0.35375458
9606.ENSP00000347823	0.35376674
9606.ENSP00000501180	0.35379347
9606.ENSP00000321729	0.3538037
9606.ENSP00000252530	0.3538112
9606.ENSP00000269299	0.35383105
9606.ENSP00000297316	0.35384172
9606.ENSP00000385787	0.35385826
9606.ENSP00000224721	0.3538836
9606.ENSP00000312617	0.35389695
9606.ENSP00000255008	0.35395917
9606.ENSP00000340644	0.35399076
9606.ENSP00000382670	0.35409042
9606.ENSP00000372281	0.35411647
9606.ENSP00000499089	0.35414645
9606.ENSP00000340988	0.35421097
9606.ENSP00000317469	0.3542674
9606.ENSP00000405405	0.3543177
9606.ENSP00000334974	0.35443977
9606.ENSP00000264230	0.35448018
9606.ENSP00000402584	0.35450494
9606.ENSP00000477707	0.35455257
9606.ENSP00000264833	0.35455656
9606.ENSP00000358099	0.3545775
9606.ENSP00000424226	0.354632
9606.ENSP00000493242	0.35465494
9606.ENSP00000225174	0.35469368
9606.ENSP00000432459	0.35472065
9606.ENSP00000433560	0.35473162
9606.ENSP00000498251	0.3547388
9606.ENSP00000343435	0.35475972
9606.ENSP00000369139	0.35476503
9606.ENSP00000388658	0.3547661
9606.ENSP00000439378	0.35486713
9606.ENSP00000382713	0.35490194
9606.ENSP00000246529	0.35498202
9606.ENSP00000360240	0.35498855
9606.ENSP00000216330	0.35501572
9606.ENSP00000433666	0.35505664
9606.ENSP00000361628	0.35507
9606.ENSP00000231512	0.35518646
9606.ENSP00000265339	0.35520634
9606.ENSP00000481848	0.35524422
9606.ENSP00000427463	0.3553754
9606.ENSP00000402152	0.35539445
9606.ENSP00000284116	0.3554707
9606.ENSP00000357036	0.35547638
9606.ENSP00000313384	0.3554857
9606.ENSP00000361895	0.3555332
9606.ENSP00000360576	0.35556585
9606.ENSP00000397261	0.35561472
9606.ENSP00000294360	0.35564834
9606.ENSP00000265981	0.35565272
9606.ENSP00000279263	0.35567433
9606.ENSP00000331857	0.35583925
9606.ENSP00000407301	0.3558483
9606.ENSP00000436836	0.355861
9606.ENSP00000215531	0.35596648
9606.ENSP00000311219	0.35599983
9606.ENSP00000437738	0.35600528
9606.ENSP00000348821	0.35605374
9606.ENSP00000351147	0.35609356
9606.ENSP00000295666	0.35618243
9606.ENSP00000249749	0.3562681
9606.ENSP00000293872	0.35650298
9606.ENSP00000497351	0.35653788
9606.ENSP00000329797	0.35661092
9606.ENSP00000448310	0.3566419
9606.ENSP00000349003	0.35676885
9606.ENSP00000469158	0.35681364
9606.ENSP00000484411	0.35684335
9606.ENSP00000335292	0.35700342
9606.ENSP00000227451	0.35705635
9606.ENSP00000373176	0.35709196
9606.ENSP00000280362	0.3570995
9606.ENSP00000335567	0.35715008
9606.ENSP00000312778	0.35715207
9606.ENSP00000286353	0.35725722
9606.ENSP00000053243	0.3572794
9606.ENSP00000276173	0.35729
9606.ENSP00000366170	0.3573852
9606.ENSP00000428489	0.35744584
9606.ENSP00000270517	0.35748324
9606.ENSP00000316729	0.3575882
9606.ENSP00000371587	0.35760424
9606.ENSP00000466363	0.35761008
9606.ENSP00000480140	0.35762516
9606.ENSP00000265080	0.35763144
9606.ENSP00000255499	0.35767
9606.ENSP00000291552	0.35769
9606.ENSP00000317376	0.3577118
9606.ENSP00000347170	0.357863
9606.ENSP00000336721	0.35786524
9606.ENSP00000268679	0.3579043
9606.ENSP00000276654	0.35799143
9606.ENSP00000480821	0.3579975
9606.ENSP00000350331	0.3580045
9606.ENSP00000263579	0.35807878
9606.ENSP00000356982	0.3582847
9606.ENSP00000371233	0.35830298
9606.ENSP00000465759	0.3583031
9606.ENSP00000239374	0.35836932
9606.ENSP00000262999	0.35842597
9606.ENSP00000376807	0.35849488
9606.ENSP00000414635	0.35850808
9606.ENSP00000438273	0.35851392
9606.ENSP00000390564	0.35854888
9606.ENSP00000253110	0.35862923
9606.ENSP00000427690	0.35865793
9606.ENSP00000339381	0.35868102
9606.ENSP00000370522	0.3587
9606.ENSP00000269881	0.3587818
9606.ENSP00000493623	0.35891572
9606.ENSP00000305244	0.35891905
9606.ENSP00000355053	0.3589787
9606.ENSP00000337451	0.35900202
9606.ENSP00000483521	0.35904494
9606.ENSP00000313050	0.35906312
9606.ENSP00000263181	0.35906684
9606.ENSP00000351250	0.35908285
9606.ENSP00000388275	0.35909376
9606.ENSP00000484687	0.35910064
9606.ENSP00000403077	0.35913455
9606.ENSP00000493202	0.35935482
9606.ENSP00000348933	0.35948926
9606.ENSP00000373518	0.3594933
9606.ENSP00000332118	0.35959554
9606.ENSP00000482228	0.35973477
9606.ENSP00000258455	0.35983917
9606.ENSP00000353249	0.35984418
9606.ENSP00000271064	0.35988054
9606.ENSP00000373752	0.35994634
9606.ENSP00000346659	0.35999987
9606.ENSP00000440185	0.36001435
9606.ENSP00000345008	0.3600455
9606.ENSP00000481203	0.36005476
9606.ENSP00000257700	0.3600791
9606.ENSP00000475489	0.3601421
9606.ENSP00000342699	0.36022416
9606.ENSP00000444565	0.3602508
9606.ENSP00000341662	0.36028525
9606.ENSP00000498161	0.36029482
9606.ENSP00000249064	0.36030617
9606.ENSP00000321519	0.36036962
9606.ENSP00000244050	0.36044526
9606.ENSP00000356790	0.360595
9606.ENSP00000355374	0.36062184
9606.ENSP00000216254	0.3606465
9606.ENSP00000285238	0.36070445
9606.ENSP00000374387	0.3607224
9606.ENSP00000316176	0.36078456
9606.ENSP00000359345	0.36080545
9606.ENSP00000351333	0.36087853
9606.ENSP00000301180	0.36100832
9606.ENSP00000328444	0.3610433
9606.ENSP00000371061	0.36105946
9606.ENSP00000320247	0.3610716
9606.ENSP00000383219	0.36117133
9606.ENSP00000377486	0.36117372
9606.ENSP00000222728	0.36118066
9606.ENSP00000394078	0.3612417
9606.ENSP00000371715	0.3612456
9606.ENSP00000308610	0.36127824
9606.ENSP00000493437	0.36132702
9606.ENSP00000217372	0.36140695
9606.ENSP00000373572	0.36153498
9606.ENSP00000355800	0.36154407
9606.ENSP00000480056	0.3615573
9606.ENSP00000302199	0.3615641
9606.ENSP00000487772	0.36159
9606.ENSP00000395505	0.36159194
9606.ENSP00000304956	0.36161137
9606.ENSP00000320821	0.36166748
9606.ENSP00000485526	0.36167648
9606.ENSP00000361842	0.3617335
9606.ENSP00000312649	0.361741
9606.ENSP00000380281	0.36175978
9606.ENSP00000418693	0.36177456
9606.ENSP00000384570	0.36178795
9606.ENSP00000361791	0.36182475
9606.ENSP00000481126	0.36183652
9606.ENSP00000377357	0.361903
9606.ENSP00000385432	0.36193255
9606.ENSP00000457703	0.3620019
9606.ENSP00000268720	0.36200383
9606.ENSP00000227471	0.3620526
9606.ENSP00000301547	0.36205408
9606.ENSP00000378578	0.36207712
9606.ENSP00000349768	0.36219573
9606.ENSP00000263125	0.362225
9606.ENSP00000311713	0.36231127
9606.ENSP00000478721	0.36232388
9606.ENSP00000280706	0.362411
9606.ENSP00000425493	0.36242378
9606.ENSP00000419085	0.36243662
9606.ENSP00000355629	0.36245456
9606.ENSP00000498700	0.36249223
9606.ENSP00000334287	0.3624927
9606.ENSP00000484689	0.36251497
9606.ENSP00000363255	0.3625354
9606.ENSP00000312284	0.3625485
9606.ENSP00000501317	0.36259973
9606.ENSP00000306100	0.3626442
9606.ENSP00000255192	0.36268693
9606.ENSP00000418593	0.36272362
9606.ENSP00000425824	0.36277673
9606.ENSP00000346483	0.36284354
9606.ENSP00000353794	0.36288935
9606.ENSP00000359939	0.362972
9606.ENSP00000298492	0.3630813
9606.ENSP00000302046	0.3630879
9606.ENSP00000338788	0.36310226
9606.ENSP00000351310	0.36314255
9606.ENSP00000422533	0.36332953
9606.ENSP00000497482	0.36338958
9606.ENSP00000359216	0.36340034
9606.ENSP00000452885	0.36352107
9606.ENSP00000266736	0.3636744
9606.ENSP00000306902	0.36369568
9606.ENSP00000302843	0.36375326
9606.ENSP00000313950	0.36377266
9606.ENSP00000345464	0.36378276
9606.ENSP00000386738	0.3637919
9606.ENSP00000362674	0.36388
9606.ENSP00000335655	0.36390162
9606.ENSP00000162391	0.3639028
9606.ENSP00000430338	0.3639641
9606.ENSP00000297913	0.36399248
9606.ENSP00000316845	0.36399543
9606.ENSP00000274629	0.36401847
9606.ENSP00000344724	0.36404023
9606.ENSP00000368199	0.36405087
9606.ENSP00000445002	0.364178
9606.ENSP00000472914	0.36421013
9606.ENSP00000335565	0.3642152
9606.ENSP00000264553	0.36423913
9606.ENSP00000299886	0.36429748
9606.ENSP00000360988	0.36431
9606.ENSP00000451828	0.3644565
9606.ENSP00000319705	0.364485
9606.ENSP00000242848	0.36448565
9606.ENSP00000497110	0.36457047
9606.ENSP00000432845	0.36457607
9606.ENSP00000364603	0.36458245
9606.ENSP00000244061	0.36459768
9606.ENSP00000395574	0.3646411
9606.ENSP00000385958	0.36470416
9606.ENSP00000330289	0.36471048
9606.ENSP00000293771	0.36472273
9606.ENSP00000368523	0.36491475
9606.ENSP00000441755	0.36491975
9606.ENSP00000248437	0.3649712
9606.ENSP00000382508	0.36502093
9606.ENSP00000404991	0.36503798
9606.ENSP00000302620	0.3650772
9606.ENSP00000432523	0.36509
9606.ENSP00000480091	0.365113
9606.ENSP00000305988	0.36513442
9606.ENSP00000359077	0.36515
9606.ENSP00000349396	0.3651565
9606.ENSP00000261837	0.3652508
9606.ENSP00000292599	0.36529985
9606.ENSP00000254898	0.36535478
9606.ENSP00000312082	0.36536
9606.ENSP00000315182	0.36542842
9606.ENSP00000246112	0.3654814
9606.ENSP00000322784	0.36554256
9606.ENSP00000411140	0.3655539
9606.ENSP00000331532	0.36567208
9606.ENSP00000339637	0.3658065
9606.ENSP00000274545	0.3658386
9606.ENSP00000254101	0.36586693
9606.ENSP00000250351	0.3658845
9606.ENSP00000353165	0.3659087
9606.ENSP00000319744	0.3659365
9606.ENSP00000310405	0.3660297
9606.ENSP00000265077	0.3661215
9606.ENSP00000013070	0.3662182
9606.ENSP00000363123	0.36627263
9606.ENSP00000311291	0.36628532
9606.ENSP00000386213	0.3663049
9606.ENSP00000283141	0.36630675
9606.ENSP00000413908	0.36636484
9606.ENSP00000353452	0.36639008
9606.ENSP00000270560	0.36643454
9606.ENSP00000250699	0.3664571
9606.ENSP00000363414	0.36652246
9606.ENSP00000351682	0.36656702
9606.ENSP00000379441	0.3665988
9606.ENSP00000332679	0.3666596
9606.ENSP00000326581	0.36674917
9606.ENSP00000322180	0.36700112
9606.ENSP00000228644	0.36703467
9606.ENSP00000321656	0.36710972
9606.ENSP00000360323	0.36712715
9606.ENSP00000276569	0.3671785
9606.ENSP00000286428	0.36723
9606.ENSP00000264031	0.367285
9606.ENSP00000256367	0.36729243
9606.ENSP00000316338	0.367302
9606.ENSP00000331209	0.36730218
9606.ENSP00000417402	0.36730984
9606.ENSP00000421981	0.36732745
9606.ENSP00000357409	0.36733642
9606.ENSP00000327116	0.36737177
9606.ENSP00000411816	0.36741567
9606.ENSP00000297350	0.36745423
9606.ENSP00000367316	0.36761647
9606.ENSP00000246841	0.36762324
9606.ENSP00000410768	0.36763474
9606.ENSP00000295453	0.36765608
9606.ENSP00000358616	0.36767495
9606.ENSP00000272217	0.36776522
9606.ENSP00000294383	0.36781058
9606.ENSP00000482604	0.36781317
9606.ENSP00000345774	0.36795378
9606.ENSP00000358232	0.36796665
9606.ENSP00000355013	0.36798012
9606.ENSP00000378193	0.3680229
9606.ENSP00000362123	0.368085
9606.ENSP00000303532	0.3681419
9606.ENSP00000261733	0.3681846
9606.ENSP00000492953	0.36822397
9606.ENSP00000493985	0.36824834
9606.ENSP00000367494	0.36826155
9606.ENSP00000430432	0.3682699
9606.ENSP00000305133	0.36827925
9606.ENSP00000269298	0.36830828
9606.ENSP00000263341	0.36834103
9606.ENSP00000377840	0.36835387
9606.ENSP00000269097	0.36842063
9606.ENSP00000371638	0.36842394
9606.ENSP00000379228	0.36842862
9606.ENSP00000379372	0.36848775
9606.ENSP00000323155	0.3685775
9606.ENSP00000380598	0.36862817
9606.ENSP00000367705	0.36865
9606.ENSP00000331310	0.36866063
9606.ENSP00000345341	0.3687385
9606.ENSP00000261172	0.36890936
9606.ENSP00000338013	0.36894476
9606.ENSP00000357838	0.36899516
9606.ENSP00000357461	0.36902902
9606.ENSP00000417510	0.36909696
9606.ENSP00000337732	0.36912394
9606.ENSP00000355251	0.36913842
9606.ENSP00000309270	0.36921147
9606.ENSP00000259253	0.36922568
9606.ENSP00000262726	0.36927012
9606.ENSP00000368872	0.36933324
9606.ENSP00000457715	0.3693397
9606.ENSP00000500374	0.3693793
9606.ENSP00000324064	0.36945158
9606.ENSP00000258034	0.36946064
9606.ENSP00000274565	0.3695257
9606.ENSP00000305926	0.3695554
9606.ENSP00000371936	0.36956492
9606.ENSP00000403888	0.36958238
9606.ENSP00000362285	0.36967537
9606.ENSP00000328977	0.36971894
9606.ENSP00000274054	0.36974308
9606.ENSP00000419361	0.36982465
9606.ENSP00000463080	0.36984468
9606.ENSP00000417038	0.36988673
9606.ENSP00000261707	0.36996526
9606.ENSP00000307604	0.3699927
9606.ENSP00000261435	0.37009352
9606.ENSP00000365505	0.3701
9606.ENSP00000378326	0.37025142
9606.ENSP00000356674	0.37027857
9606.ENSP00000261318	0.37028515
9606.ENSP00000250378	0.37035397
9606.ENSP00000216479	0.37037066
9606.ENSP00000270649	0.3703808
9606.ENSP00000477515	0.37039
9606.ENSP00000370653	0.3704108
9606.ENSP00000357736	0.37046218
9606.ENSP00000483293	0.37047258
9606.ENSP00000371689	0.37047416
9606.ENSP00000363530	0.3705138
9606.ENSP00000267377	0.37052852
9606.ENSP00000356696	0.37063646
9606.ENSP00000354911	0.37074673
9606.ENSP00000386908	0.37076706
9606.ENSP00000361967	0.3708099
9606.ENSP00000253193	0.37084973
9606.ENSP00000243346	0.370935
9606.ENSP00000361083	0.37095383
9606.ENSP00000482552	0.37096396
9606.ENSP00000363852	0.37097847
9606.ENSP00000300954	0.37098983
9606.ENSP00000322265	0.3710009
9606.ENSP00000490280	0.3710385
9606.ENSP00000369840	0.3710663
9606.ENSP00000358967	0.37107
9606.ENSP00000372286	0.37107143
9606.ENSP00000448047	0.37115037
9606.ENSP00000253144	0.3712154
9606.ENSP00000358251	0.37125805
9606.ENSP00000359904	0.37126923
9606.ENSP00000485577	0.3712916
9606.ENSP00000298832	0.37129584
9606.ENSP00000327467	0.37130326
9606.ENSP00000466121	0.3713176
9606.ENSP00000257863	0.37134594
9606.ENSP00000483667	0.371355
9606.ENSP00000481733	0.37142733
9606.ENSP00000256996	0.37146422
9606.ENSP00000359890	0.37157
9606.ENSP00000379696	0.3716551
9606.ENSP00000262995	0.37177074
9606.ENSP00000286234	0.37178472
9606.ENSP00000361397	0.3717878
9606.ENSP00000376623	0.3718166
9606.ENSP00000427424	0.37186912
9606.ENSP00000358183	0.3718745
9606.ENSP00000361264	0.37190804
9606.ENSP00000449960	0.37191382
9606.ENSP00000261402	0.37199593
9606.ENSP00000249396	0.3720305
9606.ENSP00000393275	0.37205255
9606.ENSP00000354053	0.37206268
9606.ENSP00000267842	0.37208444
9606.ENSP00000272902	0.37214667
9606.ENSP00000276914	0.37218007
9606.ENSP00000380793	0.37218463
9606.ENSP00000360299	0.37236002
9606.ENSP00000337450	0.372365
9606.ENSP00000387286	0.37245646
9606.ENSP00000262288	0.37246668
9606.ENSP00000280904	0.3725538
9606.ENSP00000384398	0.37257335
9606.ENSP00000287727	0.37263462
9606.ENSP00000371594	0.37275162
9606.ENSP00000307183	0.37277907
9606.ENSP00000302543	0.37291163
9606.ENSP00000426359	0.37292126
9606.ENSP00000354917	0.37293252
9606.ENSP00000259254	0.3729583
9606.ENSP00000308753	0.37296373
9606.ENSP00000493514	0.37296718
9606.ENSP00000258729	0.37296915
9606.ENSP00000338260	0.37298396
9606.ENSP00000481780	0.37303165
9606.ENSP00000380401	0.37305966
9606.ENSP00000410689	0.37314698
9606.ENSP00000381654	0.37317654
9606.ENSP00000284690	0.37323955
9606.ENSP00000290438	0.37333465
9606.ENSP00000370194	0.37338957
9606.ENSP00000386543	0.37344748
9606.ENSP00000386607	0.37346044
9606.ENSP00000327968	0.37347344
9606.ENSP00000363779	0.37352782
9606.ENSP00000379888	0.37353018
9606.ENSP00000308908	0.37363222
9606.ENSP00000294600	0.3736353
9606.ENSP00000243189	0.37365168
9606.ENSP00000278193	0.3738247
9606.ENSP00000379689	0.37383667
9606.ENSP00000428182	0.37386665
9606.ENSP00000272252	0.37387347
9606.ENSP00000381282	0.37387478
9606.ENSP00000403681	0.37395033
9606.ENSP00000354522	0.3739871
9606.ENSP00000413861	0.3740279
9606.ENSP00000264428	0.37404042
9606.ENSP00000309591	0.37407607
9606.ENSP00000440504	0.3740971
9606.ENSP00000333833	0.37419704
9606.ENSP00000480336	0.3742417
9606.ENSP00000300900	0.37424716
9606.ENSP00000356505	0.37427756
9606.ENSP00000314619	0.37428176
9606.ENSP00000355958	0.37429392
9606.ENSP00000406027	0.3743045
9606.ENSP00000482259	0.37430623
9606.ENSP00000400717	0.37431106
9606.ENSP00000333275	0.3743224
9606.ENSP00000443256	0.3743408
9606.ENSP00000463778	0.37434998
9606.ENSP00000348010	0.3743823
9606.ENSP00000358019	0.3744004
9606.ENSP00000363054	0.37442553
9606.ENSP00000321475	0.37443066
9606.ENSP00000296511	0.37447953
9606.ENSP00000258538	0.37450886
9606.ENSP00000389903	0.37460622
9606.ENSP00000322582	0.37461957
9606.ENSP00000465617	0.37471685
9606.ENSP00000361769	0.37473503
9606.ENSP00000265602	0.37474245
9606.ENSP00000326604	0.37483132
9606.ENSP00000170447	0.3749741
9606.ENSP00000302811	0.37502357
9606.ENSP00000272286	0.3750819
9606.ENSP00000240306	0.3751072
9606.ENSP00000372959	0.375125
9606.ENSP00000364519	0.3751826
9606.ENSP00000411372	0.37520322
9606.ENSP00000272839	0.37524876
9606.ENSP00000346560	0.3752905
9606.ENSP00000334836	0.37530395
9606.ENSP00000427802	0.37541446
9606.ENSP00000301764	0.37548178
9606.ENSP00000343676	0.37553033
9606.ENSP00000236137	0.37566063
9606.ENSP00000386433	0.3758089
9606.ENSP00000257789	0.37581867
9606.ENSP00000326706	0.37582147
9606.ENSP00000261712	0.3758271
9606.ENSP00000281703	0.37591836
9606.ENSP00000378167	0.37592676
9606.ENSP00000303174	0.37600163
9606.ENSP00000220764	0.37600687
9606.ENSP00000402608	0.37605944
9606.ENSP00000449241	0.3761329
9606.ENSP00000257264	0.37619534
9606.ENSP00000290231	0.37624952
9606.ENSP00000495909	0.3762549
9606.ENSP00000362656	0.37634334
9606.ENSP00000346378	0.37635976
9606.ENSP00000318867	0.37648335
9606.ENSP00000224950	0.37656367
9606.ENSP00000289672	0.37657446
9606.ENSP00000268835	0.37658596
9606.ENSP00000426070	0.3766007
9606.ENSP00000329918	0.3766018
9606.ENSP00000369989	0.37666586
9606.ENSP00000335029	0.37674588
9606.ENSP00000295588	0.37677062
9606.ENSP00000385722	0.37679353
9606.ENSP00000330658	0.37686086
9606.ENSP00000376457	0.3769225
9606.ENSP00000381736	0.37693647
9606.ENSP00000307959	0.37696594
9606.ENSP00000404570	0.37713954
9606.ENSP00000371595	0.3771397
9606.ENSP00000323811	0.37715355
9606.ENSP00000260653	0.3771838
9606.ENSP00000453399	0.37728593
9606.ENSP00000263736	0.377373
9606.ENSP00000447651	0.37739384
9606.ENSP00000290759	0.37742573
9606.ENSP00000240617	0.37742952
9606.ENSP00000263382	0.37751135
9606.ENSP00000351132	0.377569
9606.ENSP00000363745	0.3775862
9606.ENSP00000427211	0.37759382
9606.ENSP00000300245	0.37771675
9606.ENSP00000428280	0.37781483
