Ensembl	pval	protein
ENSP00000411070	1.5005000000000001e-34	9606.ENSP00000411070
ENSP00000411073	0.58258	9606.ENSP00000411073
ENSP00000411084	0.68577	9606.ENSP00000411084
ENSP00000411096	0.033999	9606.ENSP00000411096
ENSP00000411099	0.44695	9606.ENSP00000411099
ENSP00000411124	0.17288	9606.ENSP00000411124
ENSP00000411132	0.45474	9606.ENSP00000411132
ENSP00000411140	0.58186	9606.ENSP00000411140
ENSP00000411145	0.94297	9606.ENSP00000411145
ENSP00000411152	0.22596	9606.ENSP00000411152
ENSP00000411197	0.31741	9606.ENSP00000411197
ENSP00000411242	0.5502	9606.ENSP00000411242
ENSP00000411253	0.18903	9606.ENSP00000411253
ENSP00000411268	0.29092	9606.ENSP00000411268
ENSP00000411355	0.024503	9606.ENSP00000411355
ENSP00000411372	0.19958	9606.ENSP00000411372
ENSP00000411397	0.0071637	9606.ENSP00000411397
ENSP00000411418	0.51639	9606.ENSP00000411418
ENSP00000411439	0.35371	9606.ENSP00000411439
ENSP00000411471	0.64568	9606.ENSP00000411471
ENSP00000411506	0.49607	9606.ENSP00000411506
ENSP00000411532	0.81854	9606.ENSP00000411532
ENSP00000411565	0.9024	9606.ENSP00000411565
ENSP00000411584	0.28617	9606.ENSP00000411584
ENSP00000411593	0.57245	9606.ENSP00000411593
ENSP00000411613	0.31704	9606.ENSP00000411613
ENSP00000411672	0.52291	9606.ENSP00000411672
ENSP00000411719	0.14617	9606.ENSP00000411719
ENSP00000411770	0.74955	9606.ENSP00000411770
ENSP00000411788	0.21244	9606.ENSP00000411788
ENSP00000411816	0.21205	9606.ENSP00000411816
ENSP00000411821	0.41547	9606.ENSP00000411821
ENSP00000411822	0.71646	9606.ENSP00000411822
ENSP00000411825	0.39823	9606.ENSP00000411825
ENSP00000411827	0.74989	9606.ENSP00000411827
ENSP00000411831	0.093573	9606.ENSP00000411831
ENSP00000411898	0.049761	9606.ENSP00000411898
ENSP00000411932	0.72426	9606.ENSP00000411932
ENSP00000411940	0.46449	9606.ENSP00000411940
ENSP00000411948	5.193e-10	9606.ENSP00000411948
ENSP00000411960	0.17146	9606.ENSP00000411960
ENSP00000412064	0.025797	9606.ENSP00000412064
ENSP00000412130	0.4873	9606.ENSP00000412130
ENSP00000412150	0.54801	9606.ENSP00000412150
ENSP00000412178	0.18419	9606.ENSP00000412178
ENSP00000412209	0.0879	9606.ENSP00000412209
ENSP00000412215	0.21746	9606.ENSP00000412215
ENSP00000412237	0.21423	9606.ENSP00000412237
ENSP00000412292	0.22904	9606.ENSP00000412292
ENSP00000412302	0.75654	9606.ENSP00000412302
ENSP00000412324	0.15226	9606.ENSP00000412324
ENSP00000412326	0.43073	9606.ENSP00000412326
ENSP00000412361	0.059343	9606.ENSP00000412361
ENSP00000412363	0.68848	9606.ENSP00000412363
ENSP00000412388	0.18966	9606.ENSP00000412388
ENSP00000412461	0.019218	9606.ENSP00000412461
ENSP00000412482	0.06747	9606.ENSP00000412482
ENSP00000412524	0.57638	9606.ENSP00000412524
ENSP00000412566	0.1689	9606.ENSP00000412566
ENSP00000412673	0.23264	9606.ENSP00000412673
ENSP00000412708	0.034483	9606.ENSP00000412708
ENSP00000412733	0.10584	9606.ENSP00000412733
ENSP00000412752	0.3309	9606.ENSP00000412752
ENSP00000412763	0.4467	9606.ENSP00000412763
ENSP00000412869	0.44356	9606.ENSP00000412869
ENSP00000412886	0.17652	9606.ENSP00000412886
ENSP00000412894	0.35461	9606.ENSP00000412894
ENSP00000412897	0.41614	9606.ENSP00000412897
ENSP00000412940	0.61369	9606.ENSP00000412940
ENSP00000412999	0.54501	9606.ENSP00000412999
ENSP00000413001	0.19965	9606.ENSP00000413001
ENSP00000413017	0.18567	9606.ENSP00000413017
ENSP00000413029	0.028849	9606.ENSP00000413029
ENSP00000413035	0.85996	9606.ENSP00000413035
ENSP00000413064	0.52976	9606.ENSP00000413064
ENSP00000413079	1.3835e-9	9606.ENSP00000413079
ENSP00000413098	0.0067971	9606.ENSP00000413098
ENSP00000413100	0.83576	9606.ENSP00000413100
ENSP00000413150	0.66685	9606.ENSP00000413150
ENSP00000413152	0.082598	9606.ENSP00000413152
ENSP00000413163	0.41392	9606.ENSP00000413163
ENSP00000413196	0.13151	9606.ENSP00000413196
ENSP00000413218	0.044064	9606.ENSP00000413218
ENSP00000413405	0.15453	9606.ENSP00000413405
ENSP00000413418	0.39545	9606.ENSP00000413418
ENSP00000413445	0.24924	9606.ENSP00000413445
ENSP00000413479	0.042027	9606.ENSP00000413479
ENSP00000413496	0.38428	9606.ENSP00000413496
ENSP00000413507	0.24456	9606.ENSP00000413507
ENSP00000413520	0.62665	9606.ENSP00000413520
ENSP00000413572	0.0019906	9606.ENSP00000413572
ENSP00000413575	0.006883	9606.ENSP00000413575
ENSP00000413592	0.42091	9606.ENSP00000413592
ENSP00000413606	0.44393	9606.ENSP00000413606
ENSP00000413625	0.18184	9606.ENSP00000413625
ENSP00000413632	0.049416	9606.ENSP00000413632
ENSP00000413660	0.13262	9606.ENSP00000413660
ENSP00000413697	0.014733	9606.ENSP00000413697
ENSP00000413707	0.10379	9606.ENSP00000413707
ENSP00000413720	0.65211	9606.ENSP00000413720
ENSP00000413728	0.70553	9606.ENSP00000413728
ENSP00000413861	0.073866	9606.ENSP00000413861
ENSP00000413908	0.087841	9606.ENSP00000413908
ENSP00000413929	0.012916	9606.ENSP00000413929
ENSP00000413937	0.044878	9606.ENSP00000413937
ENSP00000414022	0.48354	9606.ENSP00000414022
ENSP00000414055	0.49816	9606.ENSP00000414055
ENSP00000414066	0.011114	9606.ENSP00000414066
ENSP00000414095	0.0011137	9606.ENSP00000414095
ENSP00000414109	0.56312	9606.ENSP00000414109
ENSP00000414147	0.49836	9606.ENSP00000414147
ENSP00000414150	0.10743	9606.ENSP00000414150
ENSP00000414202	0.0044829	9606.ENSP00000414202
ENSP00000414236	0.63669	9606.ENSP00000414236
ENSP00000414237	0.58453	9606.ENSP00000414237
ENSP00000414287	0.28447	9606.ENSP00000414287
ENSP00000414302	0.052885	9606.ENSP00000414302
ENSP00000414303	0.0016798	9606.ENSP00000414303
ENSP00000414321	0.36007	9606.ENSP00000414321
ENSP00000414330	0.25087	9606.ENSP00000414330
ENSP00000414350	0.62612	9606.ENSP00000414350
ENSP00000414359	0.80113	9606.ENSP00000414359
ENSP00000414378	4.3654e-5	9606.ENSP00000414378
ENSP00000414390	0.16944	9606.ENSP00000414390
ENSP00000414398	0.15574	9606.ENSP00000414398
ENSP00000414451	0.2629	9606.ENSP00000414451
ENSP00000414516	0.56553	9606.ENSP00000414516
ENSP00000414558	0.098074	9606.ENSP00000414558
ENSP00000414597	0.60493	9606.ENSP00000414597
ENSP00000414624	0.4055	9606.ENSP00000414624
ENSP00000414635	0.67831	9606.ENSP00000414635
ENSP00000414644	0.45165	9606.ENSP00000414644
ENSP00000414657	0.90873	9606.ENSP00000414657
ENSP00000414670	0.010104	9606.ENSP00000414670
ENSP00000414721	0.25476	9606.ENSP00000414721
ENSP00000414750	0.35707	9606.ENSP00000414750
ENSP00000414786	0.47107	9606.ENSP00000414786
ENSP00000414851	0.57744	9606.ENSP00000414851
ENSP00000414856	0.19209	9606.ENSP00000414856
ENSP00000414884	0.38647	9606.ENSP00000414884
ENSP00000414886	0.25298	9606.ENSP00000414886
ENSP00000414887	0.58519	9606.ENSP00000414887
ENSP00000414904	0.2705	9606.ENSP00000414904
ENSP00000414906	0.56585	9606.ENSP00000414906
ENSP00000414909	0.078178	9606.ENSP00000414909
ENSP00000414920	0.44668	9606.ENSP00000414920
ENSP00000414921	0.23053	9606.ENSP00000414921
ENSP00000414964	0.7384	9606.ENSP00000414964
ENSP00000414982	0.41503	9606.ENSP00000414982
ENSP00000415011	0.49734	9606.ENSP00000415011
ENSP00000415026	0.08068	9606.ENSP00000415026
ENSP00000415027	0.04095	9606.ENSP00000415027
ENSP00000415030	0.50243	9606.ENSP00000415030
ENSP00000415034	0.21654	9606.ENSP00000415034
ENSP00000415049	0.2424	9606.ENSP00000415049
ENSP00000415056	0.072597	9606.ENSP00000415056
ENSP00000415070	0.43598	9606.ENSP00000415070
ENSP00000415078	0.36497	9606.ENSP00000415078
ENSP00000415090	0.17937	9606.ENSP00000415090
ENSP00000415139	0.40742	9606.ENSP00000415139
ENSP00000415151	0.080737	9606.ENSP00000415151
ENSP00000415203	0.2387	9606.ENSP00000415203
ENSP00000415243	0.75614	9606.ENSP00000415243
ENSP00000415283	0.10352	9606.ENSP00000415283
ENSP00000415299	0.074569	9606.ENSP00000415299
ENSP00000415332	0.46562	9606.ENSP00000415332
ENSP00000415416	0.70919	9606.ENSP00000415416
ENSP00000415430	0.64622	9606.ENSP00000415430
ENSP00000415433	0.13377	9606.ENSP00000415433
ENSP00000415434	0.010551	9606.ENSP00000415434
ENSP00000415436	0.76878	9606.ENSP00000415436
ENSP00000415454	0.81386	9606.ENSP00000415454
ENSP00000415464	0.37426	9606.ENSP00000415464
ENSP00000415517	4.0661e-14	9606.ENSP00000415517
ENSP00000415528	0.49095	9606.ENSP00000415528
ENSP00000415536	0.93952	9606.ENSP00000415536
ENSP00000415556	0.24258	9606.ENSP00000415556
ENSP00000415579	0.24715	9606.ENSP00000415579
ENSP00000415662	0.50991	9606.ENSP00000415662
ENSP00000415676	0.050274	9606.ENSP00000415676
ENSP00000415682	0.35577	9606.ENSP00000415682
ENSP00000415743	0.74665	9606.ENSP00000415743
ENSP00000415769	0.33715	9606.ENSP00000415769
ENSP00000415774	0.12518	9606.ENSP00000415774
ENSP00000415786	0.58451	9606.ENSP00000415786
ENSP00000415822	0.5582	9606.ENSP00000415822
ENSP00000415823	0.18218	9606.ENSP00000415823
ENSP00000415836	0.067412	9606.ENSP00000415836
ENSP00000415998	0.044554	9606.ENSP00000415998
ENSP00000416015	0.042321	9606.ENSP00000416015
ENSP00000416033	0.33187	9606.ENSP00000416033
ENSP00000416037	0.040251	9606.ENSP00000416037
ENSP00000416040	0.65405	9606.ENSP00000416040
ENSP00000416050	0.36155	9606.ENSP00000416050
ENSP00000416066	0.59848	9606.ENSP00000416066
ENSP00000416097	0.067483	9606.ENSP00000416097
ENSP00000416125	0.29643	9606.ENSP00000416125
ENSP00000416126	0.67936	9606.ENSP00000416126
ENSP00000416154	0.093863	9606.ENSP00000416154
ENSP00000416158	0.73868	9606.ENSP00000416158
ENSP00000416193	0.8202	9606.ENSP00000416193
ENSP00000416250	0.35002	9606.ENSP00000416250
ENSP00000416255	0.55697	9606.ENSP00000416255
ENSP00000416269	2.7252e-10	9606.ENSP00000416269
ENSP00000416289	0.48237	9606.ENSP00000416289
ENSP00000416293	0.053282	9606.ENSP00000416293
ENSP00000416330	0.30646	9606.ENSP00000416330
ENSP00000416338	1.7123e-6	9606.ENSP00000416338
ENSP00000416341	0.084154	9606.ENSP00000416341
ENSP00000416387	0.33974	9606.ENSP00000416387
ENSP00000416418	0.44222	9606.ENSP00000416418
ENSP00000416429	0.40382	9606.ENSP00000416429
ENSP00000416508	0.38631	9606.ENSP00000416508
ENSP00000416515	0.20495	9606.ENSP00000416515
ENSP00000416523	0.29411	9606.ENSP00000416523
ENSP00000416534	0.08171	9606.ENSP00000416534
ENSP00000416558	0.54495	9606.ENSP00000416558
ENSP00000416561	8.6181e-11	9606.ENSP00000416561
ENSP00000416583	0.90462	9606.ENSP00000416583
ENSP00000416606	0.27303	9606.ENSP00000416606
ENSP00000416658	0.66339	9606.ENSP00000416658
ENSP00000416662	0.05075	9606.ENSP00000416662
ENSP00000416673	0.45659	9606.ENSP00000416673
ENSP00000416683	0.51395	9606.ENSP00000416683
ENSP00000416696	0.7798	9606.ENSP00000416696
ENSP00000416706	0.71549	9606.ENSP00000416706
ENSP00000416707	0.22509	9606.ENSP00000416707
ENSP00000416739	0.0072016	9606.ENSP00000416739
ENSP00000416741	0.0071237	9606.ENSP00000416741
ENSP00000416750	0.18545	9606.ENSP00000416750
ENSP00000416787	0.14738	9606.ENSP00000416787
ENSP00000416797	0.44844	9606.ENSP00000416797
ENSP00000416799	0.46551	9606.ENSP00000416799
ENSP00000416809	0.47778	9606.ENSP00000416809
ENSP00000416951	0.48959	9606.ENSP00000416951
ENSP00000416959	0.22581	9606.ENSP00000416959
ENSP00000416996	0.3302	9606.ENSP00000416996
ENSP00000417003	0.094895	9606.ENSP00000417003
ENSP00000417035	0.84489	9606.ENSP00000417035
ENSP00000417038	0.00401	9606.ENSP00000417038
ENSP00000417061	0.061454	9606.ENSP00000417061
ENSP00000417063	0.66889	9606.ENSP00000417063
ENSP00000417078	0.70021	9606.ENSP00000417078
ENSP00000417085	0.54034	9606.ENSP00000417085
ENSP00000417128	0.48056	9606.ENSP00000417128
ENSP00000417132	0.11352	9606.ENSP00000417132
ENSP00000417138	0.29243	9606.ENSP00000417138
ENSP00000417142	0.012783	9606.ENSP00000417142
ENSP00000417171	0.66918	9606.ENSP00000417171
ENSP00000417175	0.22734	9606.ENSP00000417175
ENSP00000417182	0.094662	9606.ENSP00000417182
ENSP00000417183	0.072434	9606.ENSP00000417183
ENSP00000417185	0.11362	9606.ENSP00000417185
ENSP00000417190	0.51448	9606.ENSP00000417190
ENSP00000417192	0.44886	9606.ENSP00000417192
ENSP00000417196	0.59035	9606.ENSP00000417196
ENSP00000417207	0.48531	9606.ENSP00000417207
ENSP00000417214	0.20381	9606.ENSP00000417214
ENSP00000417222	0.29834	9606.ENSP00000417222
ENSP00000417229	0.12361	9606.ENSP00000417229
ENSP00000417235	0.14766	9606.ENSP00000417235
ENSP00000417261	0.2438	9606.ENSP00000417261
ENSP00000417273	0.31582	9606.ENSP00000417273
ENSP00000417277	0.50147	9606.ENSP00000417277
ENSP00000417291	0.25075	9606.ENSP00000417291
ENSP00000417330	0.23895	9606.ENSP00000417330
ENSP00000417335	0.25029	9606.ENSP00000417335
ENSP00000417354	0.53026	9606.ENSP00000417354
ENSP00000417378	0.68173	9606.ENSP00000417378
ENSP00000417401	1.3256e-7	9606.ENSP00000417401
ENSP00000417402	0.63748	9606.ENSP00000417402
ENSP00000417404	5.2222e-4	9606.ENSP00000417404
ENSP00000417418	0.83639	9606.ENSP00000417418
ENSP00000417464	0.60368	9606.ENSP00000417464
ENSP00000417470	0.6372	9606.ENSP00000417470
ENSP00000417492	0.81646	9606.ENSP00000417492
ENSP00000417498	0.27973	9606.ENSP00000417498
ENSP00000417510	0.047924	9606.ENSP00000417510
ENSP00000417548	0.15442	9606.ENSP00000417548
ENSP00000417559	0.72854	9606.ENSP00000417559
ENSP00000417569	0.6061	9606.ENSP00000417569
ENSP00000417580	0.065237	9606.ENSP00000417580
ENSP00000417583	0.57348	9606.ENSP00000417583
ENSP00000417601	0.094864	9606.ENSP00000417601
ENSP00000417602	0.72363	9606.ENSP00000417602
ENSP00000417610	0.78184	9606.ENSP00000417610
ENSP00000417626	0.28907	9606.ENSP00000417626
ENSP00000417635	0.21817	9606.ENSP00000417635
ENSP00000417653	0.2873	9606.ENSP00000417653
ENSP00000417654	0.11458	9606.ENSP00000417654
ENSP00000417659	0.8286	9606.ENSP00000417659
ENSP00000417677	0.60706	9606.ENSP00000417677
ENSP00000417686	0.84415	9606.ENSP00000417686
ENSP00000417706	0.5559	9606.ENSP00000417706
ENSP00000417710	0.090577	9606.ENSP00000417710
ENSP00000417711	0.366	9606.ENSP00000417711
ENSP00000417748	0.52246	9606.ENSP00000417748
ENSP00000417764	0.12452	9606.ENSP00000417764
ENSP00000417769	0.031339	9606.ENSP00000417769
ENSP00000417806	0.0034077	9606.ENSP00000417806
ENSP00000417864	0.61746	9606.ENSP00000417864
ENSP00000417898	0.85492	9606.ENSP00000417898
ENSP00000417901	0.012954	9606.ENSP00000417901
ENSP00000417919	0.97687	9606.ENSP00000417919
ENSP00000417955	0.026858	9606.ENSP00000417955
ENSP00000417960	0.23313999999999999	9606.ENSP00000417960
ENSP00000417963	0.061164	9606.ENSP00000417963
ENSP00000417980	1.1349e-6	9606.ENSP00000417980
ENSP00000418001	0.53731	9606.ENSP00000418001
ENSP00000418008	0.91717	9606.ENSP00000418008
ENSP00000418009	0.15394	9606.ENSP00000418009
ENSP00000418018	0.61788	9606.ENSP00000418018
ENSP00000418037	0.0098113	9606.ENSP00000418037
ENSP00000418070	0.35424	9606.ENSP00000418070
ENSP00000418081	0.19838	9606.ENSP00000418081
ENSP00000418082	0.8652	9606.ENSP00000418082
ENSP00000418086	0.59002	9606.ENSP00000418086
ENSP00000418096	0.020893	9606.ENSP00000418096
ENSP00000418112	0.33617	9606.ENSP00000418112
ENSP00000418193	6.8498e-37	9606.ENSP00000418193
ENSP00000418194	0.0049906	9606.ENSP00000418194
ENSP00000418221	0.5846	9606.ENSP00000418221
ENSP00000418232	0.18712	9606.ENSP00000418232
ENSP00000418259	0.010926	9606.ENSP00000418259
ENSP00000418268	0.18263	9606.ENSP00000418268
ENSP00000418287	0.40011	9606.ENSP00000418287
ENSP00000418348	0.741	9606.ENSP00000418348
ENSP00000418379	0.24982	9606.ENSP00000418379
ENSP00000418401	0.044531	9606.ENSP00000418401
ENSP00000418438	0.0096754	9606.ENSP00000418438
ENSP00000418447	0.046717	9606.ENSP00000418447
ENSP00000418491	0.19274	9606.ENSP00000418491
ENSP00000418525	0.88227	9606.ENSP00000418525
ENSP00000418529	0.45355	9606.ENSP00000418529
ENSP00000418532	0.37983	9606.ENSP00000418532
ENSP00000418563	0.34059	9606.ENSP00000418563
ENSP00000418572	0.36425	9606.ENSP00000418572
ENSP00000418575	0.074292	9606.ENSP00000418575
ENSP00000418582	0.8361	9606.ENSP00000418582
ENSP00000418593	0.64075	9606.ENSP00000418593
ENSP00000418647	0.69372	9606.ENSP00000418647
ENSP00000418648	0.39704	9606.ENSP00000418648
ENSP00000418653	0.62432	9606.ENSP00000418653
ENSP00000418661	0.26037	9606.ENSP00000418661
ENSP00000418668	0.11869	9606.ENSP00000418668
ENSP00000418669	0.9465	9606.ENSP00000418669
ENSP00000418693	0.75534	9606.ENSP00000418693
ENSP00000418695	0.65552	9606.ENSP00000418695
ENSP00000418719	0.23935	9606.ENSP00000418719
ENSP00000418721	0.24096	9606.ENSP00000418721
ENSP00000418734	0.17912	9606.ENSP00000418734
ENSP00000418735	0.31064	9606.ENSP00000418735
ENSP00000418748	0.65422	9606.ENSP00000418748
ENSP00000418751	0.30164	9606.ENSP00000418751
ENSP00000418754	0.32693	9606.ENSP00000418754
ENSP00000418767	0.14551	9606.ENSP00000418767
ENSP00000418803	0.40241	9606.ENSP00000418803
ENSP00000418813	0.20348	9606.ENSP00000418813
ENSP00000418823	0.27483	9606.ENSP00000418823
ENSP00000418910	0.1882	9606.ENSP00000418910
ENSP00000418915	0.18949	9606.ENSP00000418915
ENSP00000418944	0.35119	9606.ENSP00000418944
ENSP00000418960	0.18912	9606.ENSP00000418960
ENSP00000418983	0.67699	9606.ENSP00000418983
ENSP00000418994	0.01857	9606.ENSP00000418994
ENSP00000419000	0.25533	9606.ENSP00000419000
ENSP00000419005	0.021242	9606.ENSP00000419005
ENSP00000419027	0.49928	9606.ENSP00000419027
ENSP00000419060	0.032078	9606.ENSP00000419060
ENSP00000419081	0.0044936	9606.ENSP00000419081
ENSP00000419085	0.61118	9606.ENSP00000419085
ENSP00000419087	0.39826	9606.ENSP00000419087
ENSP00000419088	0.10003	9606.ENSP00000419088
ENSP00000419101	0.34757	9606.ENSP00000419101
ENSP00000419119	0.10126	9606.ENSP00000419119
ENSP00000419124	0.21268	9606.ENSP00000419124
ENSP00000419126	0.70975	9606.ENSP00000419126
ENSP00000419153	0.44707	9606.ENSP00000419153
ENSP00000419160	0.16048	9606.ENSP00000419160
ENSP00000419162	0.23841	9606.ENSP00000419162
ENSP00000419184	0.11598	9606.ENSP00000419184
ENSP00000419185	0.52321	9606.ENSP00000419185
ENSP00000419194	0.57555	9606.ENSP00000419194
ENSP00000419195	0.31653	9606.ENSP00000419195
ENSP00000419199	0.72903	9606.ENSP00000419199
ENSP00000419235	0.23944	9606.ENSP00000419235
ENSP00000419243	0.18136	9606.ENSP00000419243
ENSP00000419249	5.006100000000001e-19	9606.ENSP00000419249
ENSP00000419260	0.9317	9606.ENSP00000419260
ENSP00000419266	0.3938	9606.ENSP00000419266
ENSP00000419270	0.38551	9606.ENSP00000419270
ENSP00000419279	0.62574	9606.ENSP00000419279
ENSP00000419298	0.76389	9606.ENSP00000419298
ENSP00000419313	0.18476	9606.ENSP00000419313
ENSP00000419325	0.33012	9606.ENSP00000419325
ENSP00000419361	0.63407	9606.ENSP00000419361
ENSP00000419370	0.17755	9606.ENSP00000419370
ENSP00000419371	0.065404	9606.ENSP00000419371
ENSP00000419377	0.6792	9606.ENSP00000419377
ENSP00000419378	0.32411	9606.ENSP00000419378
ENSP00000419395	0.92525	9606.ENSP00000419395
ENSP00000419397	0.45102	9606.ENSP00000419397
ENSP00000419411	0.59259	9606.ENSP00000419411
ENSP00000419412	0.25389	9606.ENSP00000419412
ENSP00000419413	0.62568	9606.ENSP00000419413
ENSP00000419417	0.025783	9606.ENSP00000419417
ENSP00000419425	0.313	9606.ENSP00000419425
ENSP00000419446	0.018086	9606.ENSP00000419446
ENSP00000419449	0.33422	9606.ENSP00000419449
ENSP00000419454	0.90989	9606.ENSP00000419454
ENSP00000419457	0.13057	9606.ENSP00000419457
ENSP00000419465	0.21932	9606.ENSP00000419465
ENSP00000419475	0.66096	9606.ENSP00000419475
ENSP00000419485	0.24796	9606.ENSP00000419485
ENSP00000419494	0.42717	9606.ENSP00000419494
ENSP00000419502	0.49095	9606.ENSP00000419502
ENSP00000419503	0.12607	9606.ENSP00000419503
ENSP00000419539	0.043374	9606.ENSP00000419539
ENSP00000419545	0.28682	9606.ENSP00000419545
ENSP00000419599	0.0067097	9606.ENSP00000419599
ENSP00000419619	0.79796	9606.ENSP00000419619
ENSP00000419628	0.15691	9606.ENSP00000419628
ENSP00000419652	0.16965	9606.ENSP00000419652
ENSP00000419654	0.086997	9606.ENSP00000419654
ENSP00000419665	0.23081	9606.ENSP00000419665
ENSP00000419692	0.12972	9606.ENSP00000419692
ENSP00000419705	0.8101	9606.ENSP00000419705
ENSP00000419712	0.22087	9606.ENSP00000419712
ENSP00000419740	0.6241	9606.ENSP00000419740
ENSP00000419765	0.85196	9606.ENSP00000419765
ENSP00000419782	0.17289	9606.ENSP00000419782
ENSP00000419851	0.66397	9606.ENSP00000419851
ENSP00000419879	0.14901	9606.ENSP00000419879
ENSP00000419881	0.26145	9606.ENSP00000419881
ENSP00000419901	0.57654	9606.ENSP00000419901
ENSP00000419923	0.044268	9606.ENSP00000419923
ENSP00000419944	0.78625	9606.ENSP00000419944
ENSP00000419945	0.090646	9606.ENSP00000419945
ENSP00000419952	0.28983	9606.ENSP00000419952
ENSP00000419970	0.38062	9606.ENSP00000419970
ENSP00000419975	0.096325	9606.ENSP00000419975
ENSP00000420009	0.016766	9606.ENSP00000420009
ENSP00000420037	0.015611	9606.ENSP00000420037
ENSP00000420040	0.25496	9606.ENSP00000420040
ENSP00000420065	0.48009	9606.ENSP00000420065
ENSP00000420076	0.05906	9606.ENSP00000420076
ENSP00000420091	0.35167	9606.ENSP00000420091
ENSP00000420132	0.19606	9606.ENSP00000420132
ENSP00000420161	0.087608	9606.ENSP00000420161
ENSP00000420168	0.82519	9606.ENSP00000420168
ENSP00000420174	0.37896	9606.ENSP00000420174
ENSP00000420176	0.07515	9606.ENSP00000420176
ENSP00000420180	0.063989	9606.ENSP00000420180
ENSP00000420182	0.64215	9606.ENSP00000420182
ENSP00000420194	0.0052569	9606.ENSP00000420194
ENSP00000420195	0.062856	9606.ENSP00000420195
ENSP00000420200	0.55926	9606.ENSP00000420200
ENSP00000420211	0.034208	9606.ENSP00000420211
ENSP00000420213	0.35192	9606.ENSP00000420213
ENSP00000420237	0.39813	9606.ENSP00000420237
